,YEAR,MONTH,LATITUDE,LONGITUDE,N_MOUNT_PLEASANT,N_GRANDVIEW-WOODLAND,N_CENTRAL_BUSINESS_DISTRICT,N_WEST_END,N_RENFREW-COLLINGWOOD,N_FAIRVIEW,N_VICTORIA-FRASERVIEW,N_KILLARNEY,N_HASTINGS-SUNRISE,N_KITSILANO,N_KENSINGTON-CEDAR_COTTAGE,N_MARPOLE,N_WEST_POINT_GREY,N_STRATHCONA,N_DUNBAR-SOUTHLANDS,N_SHAUGHNESSY,N_OAKRIDGE,N_RILEY_PARK,N_SOUTH_CAMBIE,N_SUNSET,N_STANLEY_PARK,N_KERRISDALE,N_ARBUTUS_RIDGE,N_MUSQUEAM,G_50M,G_100M,H_ADULT,H_MEN,H_WOMEN_FAM,H_YOUTH,P_AVG5,P_AVG10,S_WATERFRONT,S_BURRARD,S_GRANVILLE,S_STADIUM-CHINATOWN,S_MAIN_ST.-SCIENCE_WORLD,S_BROADWAY,S_NANAIMO,S_29TH_AVENUE,S_JOYCE-COLLINGWOOD,S_RUPERT,S_RENFREW,S_COMMERCIAL_DRIVE,S_VCC-CLARK,S_WATERFRONT,S_VANCOUVER_CITY_CENTRE,S_YALETOWN-ROUNDHOUSE,S_OLYMPIC_VILLAGE,S_BROADWAY-CITY_HALL,S_KING_EDWARD,S_OAKRIDGE-41st._AVE.,S_LANGARA-49th_AVE.,S_MARINE_DRIVE,S_DISTANCE,SL_50M,MEAN_TEMP_C,MIN_TEMP_C,MAX_TEMP_C,TOTAL_PERCIP_MM
210854,2007,5,49.2824508949,-123.118264338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,387.407381872,575.356031112,1017.51889299,763.880142716,56126200.0,39467000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.85359514,28,12.77096774,8.706451613,16.77741935,108.2
211496,2007,2,49.2881719612,-123.120687796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,821.871643263,1231.30222612,1512.49116602,1087.67607312,5067009.38596,4531999.56478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.324481417,3,5.571875,2.878125,8.209375,252.4
211639,2007,5,49.2155682177,-123.124280683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5371.68167332,6950.72801364,6629.05314931,6655.75430018,645600.0,655800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,851.026005294,4,12.77096774,8.706451613,16.77741935,108.2
211838,2007,8,49.2718192463,-123.069678097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,70,283.437456627,1911.51321605,4165.93798075,4142.34467285,1026000.0,844600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.459192234,10,17.98852459,13.82622951,22.09344262,24.4
211847,2007,3,49.2846570637,-123.142781609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236.4527924,2167.70221228,1576.89024589,1228.70636597,22047066.6667,17524633.3333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.82875099,9,7.340322581,4.706451613,9.932258065,546.6
211964,2007,6,49.2069137434,-123.0511368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7084.72297462,8826.93061473,9373.95657622,9380.76322503,192498.476191,799349.238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.58281718,1,15.36458333,10.97254902,19.2,130.2
212082,2007,12,49.265001557,-123.118825865,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,514.891628232,1447.76030095,1266.0738074,1279.09583671,238600.0,262285.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,303.207471512,2,3.719672131,1.479032258,5.980327869,458.2
212904,2007,11,49.2605562484,-123.121257358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956.566105791,1968.77154515,1671.00339416,1691.66285118,21445085.7143,11565171.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,531.922711235,7,5.789795918,2.971428571,8.555102041,200.9
213738,2007,11,49.2615129777,-123.085932534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,1417.75704803,2293.86771258,3332.20881082,3321.49897971,500000.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.928628311,3,5.789795918,2.971428571,8.555102041,200.9
214311,2007,11,49.2480260982,-123.1757289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5067.09669135,5525.661411,4673.14449229,4710.83249088,989000.0,988900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4398.70789456,4,5.789795918,2.971428571,8.555102041,200.9
214351,2007,12,49.2630738558,-123.105910722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,81,81.8857839886,1760.3402858,2023.24915555,2022.14996687,1354882.10526,1049141.05263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,646.580514551,9,3.719672131,1.479032258,5.980327869,458.2
214355,2007,1,49.2360616921,-123.043222419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4137.88123867,6168.02796835,7471.85007497,7466.50958362,122200.0,452481.818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.852853743,10,3.287096774,0.858064516,5.677419355,505.4
214484,2007,2,49.2880237646,-123.132201129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,813.653998405,1698.16520897,1486.33432652,993.682734842,1719533.33333,2354771.92982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.618473567,4,5.571875,2.878125,8.209375,252.4
214545,2007,7,49.254352383,-123.126210602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1720.43284181,2730.56658814,2313.63424523,2340.73313473,757200.0,941100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,982.357479938,5,19.08870968,14.97258065,23.15483871,126.2
214719,2007,4,49.2823301544,-123.10376876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,253,122.976593511,171.582931876,1849.53634591,1774.78693548,105430.0,93782.5342466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.132330323,13,9.003389831,5.666666667,12.30847458,170.8
215030,2007,11,49.2369950505,-123.137058202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3619.84149593,4812.24620973,4310.23417473,4341.80650987,7811200.0,4628200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1580.13070437,4,5.789795918,2.971428571,8.555102041,200.9
215328,2007,4,49.2045649939,-123.131012873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6681.24252449,8224.87327118,7856.70884076,7885.12957782,1188600.0,906050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1157.24585436,10,9.003389831,5.666666667,12.30847458,170.8
215348,2007,1,49.26336725,-123.126739998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,1117.07889169,1817.89731451,1310.77881785,1338.4479231,3291400.0,3389467.12329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,872.859101195,10,3.287096774,0.858064516,5.677419355,505.4
215386,2007,9,49.2763732751,-123.119261526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,770.559809492,352.221816476,557.928352927,526.222101011,8638200.0,4502690.68571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,294.305387501,10,14.45,10.965,17.88833333,147.2
215864,2007,12,49.2821601824,-123.095049933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,35,195.257297667,297.414875906,2431.12771555,2397.57752473,589400.0,1106850.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.69530299,13,3.719672131,1.479032258,5.980327869,458.2
215874,2007,8,49.262551976,-123.093728068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,883.395039693,2157.88953873,2778.78995218,2770.17555433,2549800.0,1554000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.2049641,9,17.98852459,13.82622951,22.09344262,24.4
216252,2007,4,49.2742297076,-123.123734918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,842.381234708,752.754295648,238.874173484,229.789137917,822800.0,903576.499348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.032697442,8,9.003389831,5.666666667,12.30847458,170.8
216734,2007,10,49.2853505982,-123.1237063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,441.408809332,1058.77531537,1154.8139933,708.603455596,27184900.137,21488150.0685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.503164336,11,10.0372549,7.396153846,12.60392157,188.4
216795,2007,3,49.2632845004,-123.076892613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,816.006851791,2307.61306317,3857.57644603,3842.4379292,159600.0,537983.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.093850706,7,7.340322581,4.706451613,9.932258065,546.6
216906,2007,12,49.2799092982,-123.1240397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,245.866018809,705.574272557,563.222640185,275.727093273,1730600.0,4411300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.175201496,14,3.719672131,1.479032258,5.980327869,458.2
217022,2007,11,49.2586098981,-123.1200619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1077.89313714,2163.03511652,1902.21131442,1922.27860226,966200.0,952642.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,601.753423806,2,5.789795918,2.971428571,8.555102041,200.9
217832,2007,11,49.2802338913,-123.114784631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.468762157,274.737234572,1034.80335739,949.395309959,21150000.0,17365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.472606897,15,5.789795918,2.971428571,8.555102041,200.9
217923,2007,2,49.2802338913,-123.114784631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.468762157,274.737234572,1034.80335739,949.395309959,21150000.0,17365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.472606897,15,5.571875,2.878125,8.209375,252.4
217945,2007,9,49.2705113981,-123.0715613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,149.981230238,1895.82850065,4045.48956233,4023.07239898,301800.0,506600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.751121586,4,14.45,10.965,17.88833333,147.2
218337,2007,12,49.2106919932,-123.099208891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5764.19891321,7546.62655483,7443.22016115,7462.57813335,6258400.0,3357600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1307.68465538,5,3.719672131,1.479032258,5.980327869,458.2
218607,2007,2,49.2831136863,-123.097596936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,82,123.01302073,269.222300679,2295.12625042,2232.1478367,451210.0,352450.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.775531387,13,5.571875,2.878125,8.209375,252.4
218857,2007,8,49.2334901111,-123.034748085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,4679.26453346,6761.01393623,8141.10409455,8135.17148968,590200.0,501090.294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.92082601,9,17.98852459,13.82622951,22.09344262,24.4
219019,2007,8,49.2627475939,-123.097119136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,102,637.876084081,2113.38873819,2556.89226429,2549.83518677,4391200.0,2772700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.45469405,8,17.98852459,13.82622951,22.09344262,24.4
219109,2007,6,49.2831263991,-123.141908141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140.7164765,2052.65102022,1418.10854773,1100.64983409,1810068.29268,6134365.81301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.6228666,4,15.36458333,10.97254902,19.2,130.2
220037,2007,10,49.2643253235,-123.185660549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,73,4731.69406688,5361.12269261,4456.77586581,4489.45136633,2952600.0,1866170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.32012764,13,10.0372549,7.396153846,12.60392157,188.4
220449,2007,5,49.2458221568,-123.158900947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4118.87602007,4782.42027961,4016.86798583,4054.38984062,1097400.0,1057500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3193.06591338,5,12.77096774,8.706451613,16.77741935,108.2
220772,2007,3,49.2837598623,-123.120187513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,493.598034967,769.266849861,1068.01730654,723.623810321,32569200.0,21949400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.107997233,12,7.340322581,4.706451613,9.932258065,546.6
221067,2007,8,49.2398536967,-123.029785205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4305.09988482,6456.14988596,8073.46950472,8063.91322378,661400.0,496900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.160434684,12,17.98852459,13.82622951,22.09344262,24.4
221408,2007,6,49.2571384829,-123.138852148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2211.93222255,2880.57934766,2190.08175847,2225.73586992,2150636.83544,1682718.41772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1860.76697683,13,15.36458333,10.97254902,19.2,130.2
222343,2007,8,49.2822460487,-123.099530703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,133,117.445192702,103.167837473,2128.38892581,2077.81364922,379360.0,559290.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.90420361,11,17.98852459,13.82622951,22.09344262,24.4
222388,2007,12,49.2651805521,-123.088992077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1036.12494816,1861.96947958,2959.76834167,2945.9043613,725019.338784,1708162.79439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.062141402,6,3.719672131,1.479032258,5.980327869,458.2
222786,2007,4,49.2491238947,-123.033938588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3343.33979969,5523.02952752,7346.15283902,7332.89153458,457000.0,452500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.76448753,7,9.003389831,5.666666667,12.30847458,170.8
222996,2007,9,49.2830716825,-123.125262495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,164.237888844,956.726312521,886.83176072,431.052158508,3579387.42857,2357547.49982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.684755634,8,14.45,10.965,17.88833333,147.2
223137,2007,12,49.2827003327,-123.106826975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,199,117.036853289,397.712581759,1671.87570413,1564.75547827,6915200.0,4114710.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.548567496,23,3.719672131,1.479032258,5.980327869,458.2
223173,2007,9,49.2851559233,-123.122163816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.877021037,976.699264086,1160.3547365,744.35763477,35383800.0,18534996.2963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.634299346,6,14.45,10.965,17.88833333,147.2
223535,2007,5,49.2373827818,-123.032483719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4404.64951748,6528.02894144,8042.60036328,8034.5842131,3034600.0,1920080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.773976668,9,12.77096774,8.706451613,16.77741935,108.2
223905,2007,5,49.2261592167,-123.081908122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4385.35890402,6222.01446154,6350.08410098,6360.18154924,550200.0,550200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2507.03480012,2,12.77096774,8.706451613,16.77741935,108.2
224058,2007,6,49.2530010494,-123.146873359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2948.71861008,3604.99607061,2868.05975928,2904.99712979,2273300.0,2170750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2336.17628208,2,15.36458333,10.97254902,19.2,130.2
224254,2007,7,49.2837559372,-123.105395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,76,95.1665320141,340.212569679,1821.57755123,1694.91338661,2737400.0,2740300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.694829478,13,19.08870968,14.97258065,23.15483871,126.2
224383,2007,2,49.2822403135,-123.099570894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,139,114.452997237,100.175025238,2125.43655243,2074.82826346,379360.0,559290.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.964694505,11,5.571875,2.878125,8.209375,252.4
224807,2007,5,49.2870426451,-123.125095489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,592.201051415,1270.21815993,1327.42016297,854.236315438,8260664.24242,9045254.21247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.237057297,14,12.77096774,8.706451613,16.77741935,108.2
225639,2007,1,49.2618532813,-123.069742154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,75,834.236310799,2710.47427266,4401.16368936,4385.77900547,135583.095238,283028.214286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9498942227,14,3.287096774,0.858064516,5.677419355,505.4
225691,2007,12,49.2637422113,-123.205598502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,43,6105.06330891,6781.31330008,5880.60683559,5912.14473353,937840.0,1126520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6205.45282171,13,3.719672131,1.479032258,5.980327869,458.2
226118,2007,7,49.2607158999,-123.136335963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1874.85633868,2454.7750844,1752.15354211,1787.76671723,1822361.29032,1975780.64516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1585.44893782,5,19.08870968,14.97258065,23.15483871,126.2
226996,2007,3,49.2671947981,-123.206086552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6023.85965929,6738.17288018,5844.75919622,5861.26812748,3959800.0,2551300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6178.95189839,3,7.340322581,4.706451613,9.932258065,546.6
227643,2007,1,49.2442266559,-123.15165774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3812.38003608,4589.76454464,3889.83396958,3926.28518325,680616.824819,1896300.80371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700.04866231,2,3.287096774,0.858064516,5.677419355,505.4
227887,2007,1,49.2638596537,-123.152773116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,2768.39089489,3159.55735638,2275.62186448,2312.60255313,3446000.0,2571200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2532.94189699,16,3.287096774,0.858064516,5.677419355,505.4
