,YEAR,Theft from Vehicle,Other Theft,Mischief,Theft of Vehicle,BNE Residential/Other,BNE Commercial
172997,2006,0,0,0,0,0,1
172998,2006,0,0,0,0,0,1
172999,2006,0,0,0,0,0,1
173000,2006,1,0,0,0,0,0
173001,2006,0,0,0,0,0,1
173002,2006,1,0,0,0,0,0
173003,2006,1,0,0,0,0,0
173004,2006,0,0,0,0,0,1
173005,2006,1,0,0,0,0,0
173006,2006,0,0,0,1,0,0
173007,2006,1,0,0,0,0,0
173008,2006,1,0,0,0,0,0
173009,2006,1,0,0,0,0,0
173010,2006,1,0,0,0,0,0
173011,2006,1,0,0,0,0,0
173012,2006,1,0,0,0,0,0
173013,2006,1,0,0,0,0,0
173014,2006,1,0,0,0,0,0
173015,2006,1,0,0,0,0,0
173016,2006,1,0,0,0,0,0
173017,2006,1,0,0,0,0,0
173018,2006,1,0,0,0,0,0
173019,2006,1,0,0,0,0,0
173020,2006,1,0,0,0,0,0
173021,2006,1,0,0,0,0,0
173022,2006,1,0,0,0,0,0
173023,2006,1,0,0,0,0,0
173024,2006,1,0,0,0,0,0
173025,2006,1,0,0,0,0,0
173026,2006,1,0,0,0,0,0
173027,2006,1,0,0,0,0,0
173028,2006,1,0,0,0,0,0
173029,2006,1,0,0,0,0,0
173030,2006,1,0,0,0,0,0
173031,2006,1,0,0,0,0,0
173032,2006,1,0,0,0,0,0
173033,2006,1,0,0,0,0,0
173034,2006,1,0,0,0,0,0
173035,2006,1,0,0,0,0,0
173036,2006,1,0,0,0,0,0
173037,2006,1,0,0,0,0,0
173038,2006,1,0,0,0,0,0
173039,2006,1,0,0,0,0,0
173040,2006,1,0,0,0,0,0
173041,2006,1,0,0,0,0,0
173042,2006,1,0,0,0,0,0
173043,2006,1,0,0,0,0,0
173044,2006,0,0,0,1,0,0
173045,2006,1,0,0,0,0,0
173046,2006,0,0,0,0,0,1
173047,2006,0,0,0,0,0,1
173048,2006,0,0,0,0,0,1
173049,2006,0,0,0,0,0,1
173050,2006,0,0,0,0,0,1
173051,2006,0,0,0,0,0,1
173052,2006,0,0,0,0,0,1
173053,2006,0,0,0,0,0,1
173054,2006,0,0,0,0,0,1
173055,2006,0,0,0,0,0,1
173056,2006,0,0,0,0,0,1
173057,2006,0,0,0,0,0,1
173058,2006,0,0,0,0,0,1
173059,2006,0,0,0,0,0,1
173060,2006,0,0,0,0,0,1
173061,2006,0,0,0,0,0,1
173062,2006,0,0,0,0,0,1
173063,2006,0,0,0,0,0,1
173064,2006,0,0,0,0,0,1
173065,2006,0,0,0,0,0,1
173066,2006,0,0,0,0,0,1
173067,2006,0,0,0,0,0,1
173068,2006,1,0,0,0,0,0
173069,2006,0,0,0,0,0,1
173070,2006,1,0,0,0,0,0
173071,2006,1,0,0,0,0,0
173072,2006,1,0,0,0,0,0
173073,2006,1,0,0,0,0,0
173074,2006,1,0,0,0,0,0
173075,2006,1,0,0,0,0,0
173076,2006,1,0,0,0,0,0
173077,2006,1,0,0,0,0,0
173078,2006,0,0,0,0,0,1
173079,2006,0,0,0,0,0,1
173080,2006,0,0,0,0,0,1
173081,2006,0,0,0,0,0,1
173082,2006,1,0,0,0,0,0
173083,2006,1,0,0,0,0,0
173084,2006,0,0,0,0,0,1
173085,2006,0,0,0,0,0,1
173086,2006,1,0,0,0,0,0
173087,2006,1,0,0,0,0,0
173088,2006,0,0,0,0,0,1
173089,2006,0,0,0,0,0,1
173090,2006,1,0,0,0,0,0
173091,2006,1,0,0,0,0,0
173092,2006,1,0,0,0,0,0
173093,2006,1,0,0,0,0,0
173094,2006,1,0,0,0,0,0
173095,2006,1,0,0,0,0,0
173096,2006,1,0,0,0,0,0
173097,2006,0,0,0,0,0,1
173098,2006,1,0,0,0,0,0
173099,2006,1,0,0,0,0,0
173100,2006,1,0,0,0,0,0
173101,2006,1,0,0,0,0,0
173102,2006,1,0,0,0,0,0
173103,2006,1,0,0,0,0,0
173104,2006,0,0,0,0,0,1
173105,2006,1,0,0,0,0,0
173106,2006,1,0,0,0,0,0
173107,2006,0,0,0,0,0,1
173108,2006,1,0,0,0,0,0
173109,2006,1,0,0,0,0,0
173110,2006,0,0,0,0,0,1
173111,2006,0,0,0,0,0,1
173112,2006,0,0,0,0,0,1
173113,2006,1,0,0,0,0,0
173114,2006,1,0,0,0,0,0
173115,2006,1,0,0,0,0,0
173116,2006,1,0,0,0,0,0
173117,2006,0,0,0,0,0,1
173118,2006,0,0,0,0,0,1
173119,2006,0,0,0,0,0,1
173120,2006,0,0,0,0,0,1
173121,2006,0,0,0,0,0,1
173122,2006,0,0,0,0,0,1
173123,2006,0,0,0,0,0,1
173124,2006,0,0,0,0,0,1
173125,2006,0,0,0,0,0,1
173126,2006,0,0,0,0,0,1
173127,2006,0,0,0,0,0,1
173128,2006,1,0,0,0,0,0
173129,2006,1,0,0,0,0,0
173130,2006,0,0,0,0,0,1
173131,2006,0,0,0,0,0,1
173132,2006,1,0,0,0,0,0
173133,2006,1,0,0,0,0,0
173134,2006,1,0,0,0,0,0
173135,2006,1,0,0,0,0,0
173136,2006,1,0,0,0,0,0
173137,2006,1,0,0,0,0,0
173138,2006,1,0,0,0,0,0
173139,2006,1,0,0,0,0,0
173140,2006,0,0,0,0,0,1
173141,2006,0,0,0,0,0,1
173142,2006,0,0,0,0,0,1
173143,2006,1,0,0,0,0,0
173144,2006,1,0,0,0,0,0
173145,2006,1,0,0,0,0,0
173146,2006,1,0,0,0,0,0
173147,2006,0,0,0,0,0,1
173148,2006,0,0,0,0,0,1
173149,2006,1,0,0,0,0,0
173150,2006,1,0,0,0,0,0
173151,2006,0,0,0,0,0,1
173152,2006,0,0,0,0,0,1
173153,2006,0,0,0,0,0,1
173154,2006,0,0,0,0,0,1
173155,2006,1,0,0,0,0,0
173156,2006,1,0,0,0,0,0
173157,2006,0,0,0,0,0,1
173158,2006,1,0,0,0,0,0
173159,2006,1,0,0,0,0,0
173160,2006,1,0,0,0,0,0
173161,2006,1,0,0,0,0,0
173162,2006,1,0,0,0,0,0
173163,2006,1,0,0,0,0,0
173164,2006,1,0,0,0,0,0
173165,2006,0,0,0,0,0,1
173166,2006,1,0,0,0,0,0
173167,2006,0,0,0,0,0,1
173168,2006,1,0,0,0,0,0
173169,2006,1,0,0,0,0,0
173170,2006,1,0,0,0,0,0
173171,2006,1,0,0,0,0,0
173172,2006,0,0,0,0,0,1
173173,2006,1,0,0,0,0,0
173174,2006,1,0,0,0,0,0
173175,2006,0,0,0,0,0,1
173176,2006,0,0,0,0,0,1
173177,2006,1,0,0,0,0,0
173178,2006,1,0,0,0,0,0
173179,2006,0,0,0,0,0,1
173180,2006,1,0,0,0,0,0
173181,2006,1,0,0,0,0,0
173182,2006,1,0,0,0,0,0
173183,2006,1,0,0,0,0,0
173184,2006,0,0,0,0,0,1
173185,2006,1,0,0,0,0,0
173186,2006,1,0,0,0,0,0
173187,2006,0,0,0,0,0,1
173188,2006,1,0,0,0,0,0
173189,2006,1,0,0,0,0,0
173190,2006,1,0,0,0,0,0
173191,2006,1,0,0,0,0,0
173192,2006,0,0,0,0,0,1
173193,2006,1,0,0,0,0,0
173194,2006,0,0,0,0,0,1
173195,2006,1,0,0,0,0,0
173196,2006,0,0,0,1,0,0
173197,2006,1,0,0,0,0,0
173198,2006,1,0,0,0,0,0
173199,2006,0,0,0,0,0,1
173200,2006,1,0,0,0,0,0
173201,2006,1,0,0,0,0,0
173202,2006,1,0,0,0,0,0
173203,2006,0,0,0,1,0,0
173204,2006,0,0,0,0,0,1
173205,2006,0,0,0,0,0,1
173206,2006,0,0,0,0,0,1
173207,2006,0,0,0,1,0,0
173208,2006,0,0,0,0,0,1
173209,2006,1,0,0,0,0,0
173210,2006,1,0,0,0,0,0
173211,2006,1,0,0,0,0,0
173212,2006,0,0,0,0,0,1
173213,2006,1,0,0,0,0,0
173214,2006,1,0,0,0,0,0
173215,2006,1,0,0,0,0,0
173216,2006,0,0,0,0,0,1
173217,2006,1,0,0,0,0,0
173218,2006,1,0,0,0,0,0
173219,2006,1,0,0,0,0,0
173220,2006,0,0,0,0,0,1
173221,2006,0,0,0,0,0,1
173222,2006,0,0,0,0,0,1
173223,2006,0,0,0,0,0,1
173224,2006,1,0,0,0,0,0
173225,2006,0,0,0,0,0,1
173226,2006,1,0,0,0,0,0
173227,2006,1,0,0,0,0,0
173228,2006,0,0,0,0,0,1
173229,2006,0,0,0,0,0,1
173230,2006,0,0,0,0,0,1
173231,2006,1,0,0,0,0,0
173232,2006,1,0,0,0,0,0
173233,2006,1,0,0,0,0,0
173234,2006,1,0,0,0,0,0
173235,2006,0,0,0,0,0,1
173236,2006,1,0,0,0,0,0
173237,2006,1,0,0,0,0,0
173238,2006,1,0,0,0,0,0
173239,2006,1,0,0,0,0,0
173240,2006,1,0,0,0,0,0
173241,2006,1,0,0,0,0,0
173242,2006,1,0,0,0,0,0
173243,2006,1,0,0,0,0,0
173244,2006,1,0,0,0,0,0
173245,2006,1,0,0,0,0,0
173246,2006,1,0,0,0,0,0
173247,2006,1,0,0,0,0,0
173248,2006,1,0,0,0,0,0
173249,2006,0,0,0,0,0,1
173250,2006,0,0,0,0,0,1
173251,2006,0,0,0,0,0,1
173252,2006,0,0,0,0,0,1
173253,2006,1,0,0,0,0,0
173254,2006,0,0,0,0,0,1
173255,2006,1,0,0,0,0,0
173256,2006,1,0,0,0,0,0
173257,2006,0,0,0,0,0,1
173258,2006,0,0,0,0,0,1
173259,2006,0,0,0,0,0,1
173260,2006,1,0,0,0,0,0
173261,2006,1,0,0,0,0,0
173262,2006,1,0,0,0,0,0
173263,2006,0,0,0,0,0,1
173264,2006,1,0,0,0,0,0
173265,2006,0,0,0,0,0,1
173266,2006,0,0,0,0,0,1
173267,2006,1,0,0,0,0,0
173268,2006,1,0,0,0,0,0
173269,2006,1,0,0,0,0,0
173270,2006,1,0,0,0,0,0
173271,2006,1,0,0,0,0,0
173272,2006,0,0,0,0,0,1
173273,2006,0,0,0,1,0,0
173274,2006,1,0,0,0,0,0
173275,2006,0,0,0,1,0,0
173276,2006,0,0,0,1,0,0
173277,2006,0,0,0,1,0,0
173278,2006,0,0,0,0,0,1
173279,2006,0,0,0,0,0,1
173280,2006,0,0,0,0,0,1
173281,2006,1,0,0,0,0,0
173282,2006,0,0,0,0,0,1
173283,2006,0,0,0,0,0,1
173284,2006,0,0,0,0,0,1
173285,2006,0,0,0,0,0,1
173286,2006,1,0,0,0,0,0
173287,2006,1,0,0,0,0,0
173288,2006,1,0,0,0,0,0
173289,2006,1,0,0,0,0,0
173290,2006,0,0,0,0,0,1
173291,2006,1,0,0,0,0,0
173292,2006,0,0,0,0,0,1
173293,2006,1,0,0,0,0,0
173294,2006,1,0,0,0,0,0
173295,2006,1,0,0,0,0,0
173296,2006,0,0,0,0,0,1
173297,2006,1,0,0,0,0,0
173298,2006,0,0,0,0,0,1
173299,2006,1,0,0,0,0,0
173300,2006,1,0,0,0,0,0
173301,2006,0,0,0,0,0,1
173302,2006,0,0,0,0,0,1
173303,2006,1,0,0,0,0,0
173304,2006,0,0,0,0,0,1
173305,2006,0,0,0,0,0,1
173306,2006,1,0,0,0,0,0
173307,2006,1,0,0,0,0,0
173308,2006,1,0,0,0,0,0
173309,2006,1,0,0,0,0,0
173310,2006,0,0,0,0,0,1
173311,2006,1,0,0,0,0,0
173312,2006,1,0,0,0,0,0
173313,2006,0,0,0,0,0,1
173314,2006,0,0,0,0,0,1
173315,2006,1,0,0,0,0,0
173316,2006,1,0,0,0,0,0
173317,2006,1,0,0,0,0,0
173318,2006,1,0,0,0,0,0
173319,2006,1,0,0,0,0,0
173320,2006,1,0,0,0,0,0
173321,2006,1,0,0,0,0,0
173322,2006,1,0,0,0,0,0
173323,2006,1,0,0,0,0,0
173324,2006,1,0,0,0,0,0
173325,2006,1,0,0,0,0,0
173326,2006,1,0,0,0,0,0
173327,2006,1,0,0,0,0,0
173328,2006,1,0,0,0,0,0
173329,2006,1,0,0,0,0,0
173330,2006,1,0,0,0,0,0
173331,2006,1,0,0,0,0,0
173332,2006,1,0,0,0,0,0
173333,2006,1,0,0,0,0,0
173334,2006,1,0,0,0,0,0
173335,2006,1,0,0,0,0,0
173336,2006,0,0,0,1,0,0
173337,2006,0,0,0,0,0,1
173338,2006,0,0,0,0,0,1
173339,2006,0,0,0,0,0,1
173340,2006,0,0,0,0,0,1
173341,2006,0,0,0,0,0,1
173342,2006,0,0,0,0,0,1
173343,2006,0,0,0,0,0,1
173344,2006,0,0,0,0,0,1
173345,2006,0,0,0,0,0,1
173346,2006,0,0,0,0,0,1
173347,2006,0,0,0,0,0,1
173348,2006,1,0,0,0,0,0
173349,2006,1,0,0,0,0,0
173350,2006,1,0,0,0,0,0
173351,2006,0,0,0,0,0,1
173352,2006,1,0,0,0,0,0
173353,2006,1,0,0,0,0,0
173354,2006,1,0,0,0,0,0
173355,2006,1,0,0,0,0,0
173356,2006,1,0,0,0,0,0
173357,2006,0,0,0,0,0,1
173358,2006,0,0,0,0,0,1
173359,2006,0,0,0,0,0,1
173360,2006,1,0,0,0,0,0
173361,2006,1,0,0,0,0,0
173362,2006,1,0,0,0,0,0
173363,2006,0,0,0,0,0,1
173364,2006,1,0,0,0,0,0
173365,2006,1,0,0,0,0,0
173366,2006,1,0,0,0,0,0
173367,2006,0,0,0,0,0,1
173368,2006,1,0,0,0,0,0
173369,2006,1,0,0,0,0,0
173370,2006,1,0,0,0,0,0
173371,2006,1,0,0,0,0,0
173372,2006,1,0,0,0,0,0
173373,2006,1,0,0,0,0,0
173374,2006,1,0,0,0,0,0
173375,2006,1,0,0,0,0,0
173376,2006,1,0,0,0,0,0
173377,2006,1,0,0,0,0,0
173378,2006,1,0,0,0,0,0
173379,2006,1,0,0,0,0,0
173380,2006,1,0,0,0,0,0
173381,2006,1,0,0,0,0,0
173382,2006,1,0,0,0,0,0
173383,2006,1,0,0,0,0,0
173384,2006,1,0,0,0,0,0
173385,2006,1,0,0,0,0,0
173386,2006,1,0,0,0,0,0
173387,2006,1,0,0,0,0,0
173388,2006,1,0,0,0,0,0
173389,2006,1,0,0,0,0,0
173390,2006,1,0,0,0,0,0
173391,2006,1,0,0,0,0,0
173392,2006,1,0,0,0,0,0
173393,2006,1,0,0,0,0,0
173394,2006,1,0,0,0,0,0
173395,2006,1,0,0,0,0,0
173396,2006,1,0,0,0,0,0
173397,2006,1,0,0,0,0,0
173398,2006,1,0,0,0,0,0
173399,2006,1,0,0,0,0,0
173400,2006,1,0,0,0,0,0
173401,2006,1,0,0,0,0,0
173402,2006,1,0,0,0,0,0
173403,2006,1,0,0,0,0,0
173404,2006,1,0,0,0,0,0
173405,2006,1,0,0,0,0,0
173406,2006,1,0,0,0,0,0
173407,2006,1,0,0,0,0,0
173408,2006,1,0,0,0,0,0
173409,2006,1,0,0,0,0,0
173410,2006,1,0,0,0,0,0
173411,2006,1,0,0,0,0,0
173412,2006,1,0,0,0,0,0
173413,2006,1,0,0,0,0,0
173414,2006,1,0,0,0,0,0
173415,2006,1,0,0,0,0,0
173416,2006,1,0,0,0,0,0
173417,2006,1,0,0,0,0,0
173418,2006,1,0,0,0,0,0
173419,2006,1,0,0,0,0,0
173420,2006,1,0,0,0,0,0
173421,2006,1,0,0,0,0,0
173422,2006,1,0,0,0,0,0
173423,2006,1,0,0,0,0,0
173424,2006,1,0,0,0,0,0
173425,2006,1,0,0,0,0,0
173426,2006,1,0,0,0,0,0
173427,2006,1,0,0,0,0,0
173428,2006,1,0,0,0,0,0
173429,2006,1,0,0,0,0,0
173430,2006,1,0,0,0,0,0
173431,2006,1,0,0,0,0,0
173432,2006,1,0,0,0,0,0
173433,2006,1,0,0,0,0,0
173434,2006,1,0,0,0,0,0
173435,2006,1,0,0,0,0,0
173436,2006,1,0,0,0,0,0
173437,2006,1,0,0,0,0,0
173438,2006,0,0,0,0,0,1
173439,2006,0,0,0,0,0,1
173440,2006,0,0,0,0,0,1
173441,2006,0,0,0,0,0,1
173442,2006,0,0,0,0,0,1
173443,2006,0,0,0,0,0,1
173444,2006,0,0,0,0,0,1
173445,2006,1,0,0,0,0,0
173446,2006,1,0,0,0,0,0
173447,2006,1,0,0,0,0,0
173448,2006,1,0,0,0,0,0
173449,2006,1,0,0,0,0,0
173450,2006,1,0,0,0,0,0
173451,2006,0,0,0,0,0,1
173452,2006,1,0,0,0,0,0
173453,2006,0,0,0,0,0,1
173454,2006,0,0,0,0,0,1
173455,2006,1,0,0,0,0,0
173456,2006,0,0,0,0,0,1
173457,2006,0,0,0,0,0,1
173458,2006,1,0,0,0,0,0
173459,2006,0,0,0,0,0,1
173460,2006,0,0,0,0,0,1
173461,2006,0,0,0,0,0,1
173462,2006,1,0,0,0,0,0
173463,2006,0,0,0,0,0,1
173464,2006,0,0,0,0,0,1
173465,2006,0,0,0,0,0,1
173466,2006,0,0,0,0,0,1
173467,2006,0,0,0,0,0,1
173468,2006,1,0,0,0,0,0
173469,2006,0,0,0,1,0,0
173470,2006,0,0,0,0,0,1
173471,2006,1,0,0,0,0,0
173472,2006,0,0,0,1,0,0
173473,2006,0,0,0,0,0,1
173474,2006,1,0,0,0,0,0
173475,2006,1,0,0,0,0,0
173476,2006,0,0,0,0,0,1
173477,2006,1,0,0,0,0,0
173478,2006,1,0,0,0,0,0
173479,2006,1,0,0,0,0,0
173480,2006,1,0,0,0,0,0
173481,2006,1,0,0,0,0,0
173482,2006,1,0,0,0,0,0
173483,2006,0,0,0,0,0,1
173484,2006,0,0,0,0,0,1
173485,2006,1,0,0,0,0,0
173486,2006,1,0,0,0,0,0
173487,2006,1,0,0,0,0,0
173488,2006,1,0,0,0,0,0
173489,2006,1,0,0,0,0,0
173490,2006,0,0,0,0,0,1
173491,2006,0,0,0,0,0,1
173492,2006,0,0,0,0,0,1
173493,2006,0,0,0,0,0,1
173494,2006,1,0,0,0,0,0
173495,2006,1,0,0,0,0,0
173496,2006,0,0,0,0,0,1
173497,2006,1,0,0,0,0,0
173498,2006,0,0,0,0,0,1
173499,2006,0,0,0,0,0,1
173500,2006,0,0,0,1,0,0
173501,2006,1,0,0,0,0,0
173502,2006,0,0,0,0,0,1
173503,2006,1,0,0,0,0,0
173504,2006,0,0,0,0,0,1
173505,2006,0,0,0,0,0,1
173506,2006,0,0,0,0,0,1
173507,2006,1,0,0,0,0,0
173508,2006,1,0,0,0,0,0
173509,2006,0,0,0,0,0,1
173510,2006,1,0,0,0,0,0
173511,2006,1,0,0,0,0,0
173512,2006,1,0,0,0,0,0
173513,2006,1,0,0,0,0,0
173514,2006,1,0,0,0,0,0
173515,2006,0,0,0,0,0,1
173516,2006,1,0,0,0,0,0
173517,2006,1,0,0,0,0,0
173518,2006,0,0,0,0,0,1
173519,2006,0,0,0,0,0,1
173520,2006,0,0,0,0,0,1
173521,2006,1,0,0,0,0,0
173522,2006,1,0,0,0,0,0
173523,2006,1,0,0,0,0,0
173524,2006,1,0,0,0,0,0
173525,2006,1,0,0,0,0,0
173526,2006,1,0,0,0,0,0
173527,2006,1,0,0,0,0,0
173528,2006,1,0,0,0,0,0
173529,2006,1,0,0,0,0,0
173530,2006,1,0,0,0,0,0
173531,2006,1,0,0,0,0,0
173532,2006,1,0,0,0,0,0
173533,2006,0,0,0,0,0,1
173534,2006,0,0,0,0,0,1
173535,2006,1,0,0,0,0,0
173536,2006,1,0,0,0,0,0
173537,2006,1,0,0,0,0,0
173538,2006,1,0,0,0,0,0
173539,2006,1,0,0,0,0,0
173540,2006,0,0,0,0,0,1
173541,2006,1,0,0,0,0,0
173542,2006,1,0,0,0,0,0
173543,2006,0,0,0,0,0,1
173544,2006,1,0,0,0,0,0
173545,2006,1,0,0,0,0,0
173546,2006,1,0,0,0,0,0
173547,2006,1,0,0,0,0,0
173548,2006,1,0,0,0,0,0
173549,2006,0,0,0,1,0,0
173550,2006,0,0,0,1,0,0
173551,2006,0,0,0,0,0,1
173552,2006,0,0,0,0,0,1
173553,2006,0,0,0,0,0,1
173554,2006,1,0,0,0,0,0
173555,2006,1,0,0,0,0,0
173556,2006,1,0,0,0,0,0
173557,2006,1,0,0,0,0,0
173558,2006,1,0,0,0,0,0
173559,2006,1,0,0,0,0,0
173560,2006,1,0,0,0,0,0
173561,2006,1,0,0,0,0,0
173562,2006,1,0,0,0,0,0
173563,2006,1,0,0,0,0,0
173564,2006,0,0,0,0,0,1
173565,2006,0,0,0,0,0,1
173566,2006,1,0,0,0,0,0
173567,2006,1,0,0,0,0,0
173568,2006,1,0,0,0,0,0
173569,2006,1,0,0,0,0,0
173570,2006,0,0,0,0,0,1
173571,2006,1,0,0,0,0,0
173572,2006,1,0,0,0,0,0
173573,2006,1,0,0,0,0,0
173574,2006,1,0,0,0,0,0
173575,2006,0,0,0,0,0,1
173576,2006,0,0,0,0,0,1
173577,2006,0,0,0,0,0,1
173578,2006,1,0,0,0,0,0
173579,2006,1,0,0,0,0,0
173580,2006,1,0,0,0,0,0
173581,2006,1,0,0,0,0,0
173582,2006,1,0,0,0,0,0
173583,2006,0,0,0,0,0,1
173584,2006,0,0,0,0,0,1
173585,2006,0,0,0,0,0,1
173586,2006,1,0,0,0,0,0
173587,2006,1,0,0,0,0,0
173588,2006,0,0,0,0,0,1
173589,2006,1,0,0,0,0,0
173590,2006,1,0,0,0,0,0
173591,2006,1,0,0,0,0,0
173592,2006,1,0,0,0,0,0
173593,2006,0,0,0,0,0,1
173594,2006,0,0,0,0,0,1
173595,2006,0,0,0,0,0,1
173596,2006,1,0,0,0,0,0
173597,2006,1,0,0,0,0,0
173598,2006,0,0,0,0,0,1
173599,2006,1,0,0,0,0,0
173600,2006,1,0,0,0,0,0
173601,2006,1,0,0,0,0,0
173602,2006,1,0,0,0,0,0
173603,2006,1,0,0,0,0,0
173604,2006,0,0,0,0,0,1
173605,2006,0,0,0,0,0,1
173606,2006,0,0,0,0,0,1
173607,2006,1,0,0,0,0,0
173608,2006,1,0,0,0,0,0
173609,2006,0,0,0,1,0,0
173610,2006,0,0,0,0,0,1
173611,2006,1,0,0,0,0,0
173612,2006,0,0,0,0,0,1
173613,2006,0,0,0,0,0,1
173614,2006,1,0,0,0,0,0
173615,2006,1,0,0,0,0,0
173616,2006,0,0,0,0,0,1
173617,2006,1,0,0,0,0,0
173618,2006,1,0,0,0,0,0
173619,2006,1,0,0,0,0,0
173620,2006,1,0,0,0,0,0
173621,2006,0,0,0,0,0,1
173622,2006,1,0,0,0,0,0
173623,2006,0,0,0,1,0,0
173624,2006,1,0,0,0,0,0
173625,2006,1,0,0,0,0,0
173626,2006,0,0,0,0,0,1
173627,2006,0,0,0,0,0,1
173628,2006,1,0,0,0,0,0
173629,2006,1,0,0,0,0,0
173630,2006,1,0,0,0,0,0
173631,2006,0,0,0,0,0,1
173632,2006,0,0,0,0,0,1
173633,2006,1,0,0,0,0,0
173634,2006,1,0,0,0,0,0
173635,2006,1,0,0,0,0,0
173636,2006,0,0,0,0,0,1
173637,2006,0,0,0,0,0,1
173638,2006,1,0,0,0,0,0
173639,2006,0,0,0,0,0,1
173640,2006,0,0,0,0,0,1
173641,2006,0,0,0,0,0,1
173642,2006,0,0,0,0,0,1
173643,2006,1,0,0,0,0,0
173644,2006,0,0,0,0,0,1
173645,2006,1,0,0,0,0,0
173646,2006,1,0,0,0,0,0
173647,2006,1,0,0,0,0,0
173648,2006,0,0,0,0,0,1
173649,2006,1,0,0,0,0,0
173650,2006,0,0,0,1,0,0
173651,2006,1,0,0,0,0,0
173652,2006,1,0,0,0,0,0
173653,2006,1,0,0,0,0,0
173654,2006,1,0,0,0,0,0
173655,2006,1,0,0,0,0,0
173656,2006,1,0,0,0,0,0
173657,2006,1,0,0,0,0,0
173658,2006,1,0,0,0,0,0
173659,2006,1,0,0,0,0,0
173660,2006,1,0,0,0,0,0
173661,2006,0,0,0,0,0,1
173662,2006,0,0,0,0,0,1
173663,2006,1,0,0,0,0,0
173664,2006,1,0,0,0,0,0
173665,2006,1,0,0,0,0,0
173666,2006,1,0,0,0,0,0
173667,2006,0,0,0,0,0,1
173668,2006,0,0,0,0,0,1
173669,2006,0,0,0,0,0,1
173670,2006,0,0,0,0,0,1
173671,2006,1,0,0,0,0,0
173672,2006,1,0,0,0,0,0
173673,2006,1,0,0,0,0,0
173674,2006,1,0,0,0,0,0
173675,2006,0,0,0,0,0,1
173676,2006,0,0,0,0,0,1
173677,2006,1,0,0,0,0,0
173678,2006,0,0,0,0,0,1
173679,2006,0,0,0,0,0,1
173680,2006,1,0,0,0,0,0
173681,2006,1,0,0,0,0,0
173682,2006,1,0,0,0,0,0
173683,2006,0,0,0,0,0,1
173684,2006,0,0,0,0,0,1
173685,2006,0,0,0,0,0,1
173686,2006,0,0,0,0,0,1
173687,2006,1,0,0,0,0,0
173688,2006,1,0,0,0,0,0
173689,2006,0,0,0,0,0,1
173690,2006,0,0,0,0,0,1
173691,2006,1,0,0,0,0,0
173692,2006,1,0,0,0,0,0
173693,2006,0,0,0,0,0,1
173694,2006,0,0,0,0,0,1
173695,2006,0,0,0,0,0,1
173696,2006,0,0,0,0,0,1
173697,2006,0,0,0,0,0,1
173698,2006,0,0,0,0,0,1
173699,2006,1,0,0,0,0,0
173700,2006,1,0,0,0,0,0
173701,2006,0,0,0,0,0,1
173702,2006,0,0,0,0,0,1
173703,2006,0,0,0,0,0,1
173704,2006,1,0,0,0,0,0
173705,2006,1,0,0,0,0,0
173706,2006,1,0,0,0,0,0
173707,2006,1,0,0,0,0,0
173708,2006,1,0,0,0,0,0
173709,2006,1,0,0,0,0,0
173710,2006,1,0,0,0,0,0
173711,2006,1,0,0,0,0,0
173712,2006,1,0,0,0,0,0
173713,2006,1,0,0,0,0,0
173714,2006,1,0,0,0,0,0
173715,2006,1,0,0,0,0,0
173716,2006,1,0,0,0,0,0
173717,2006,0,0,0,0,0,1
173718,2006,1,0,0,0,0,0
173719,2006,0,0,0,0,0,1
173720,2006,1,0,0,0,0,0
173721,2006,1,0,0,0,0,0
173722,2006,1,0,0,0,0,0
173723,2006,0,0,0,0,0,1
173724,2006,1,0,0,0,0,0
173725,2006,1,0,0,0,0,0
173726,2006,0,0,0,0,0,1
173727,2006,0,0,0,0,0,1
173728,2006,0,0,0,1,0,0
173729,2006,0,0,0,0,0,1
173730,2006,1,0,0,0,0,0
173731,2006,1,0,0,0,0,0
173732,2006,1,0,0,0,0,0
173733,2006,1,0,0,0,0,0
173734,2006,1,0,0,0,0,0
173735,2006,0,0,0,0,0,1
173736,2006,0,0,0,0,0,1
173737,2006,0,0,0,0,0,1
173738,2006,0,0,0,0,0,1
173739,2006,1,0,0,0,0,0
173740,2006,1,0,0,0,0,0
173741,2006,0,0,0,0,0,1
173742,2006,1,0,0,0,0,0
173743,2006,0,0,0,0,0,1
173744,2006,1,0,0,0,0,0
173745,2006,1,0,0,0,0,0
173746,2006,1,0,0,0,0,0
173747,2006,1,0,0,0,0,0
173748,2006,1,0,0,0,0,0
173749,2006,1,0,0,0,0,0
173750,2006,1,0,0,0,0,0
173751,2006,1,0,0,0,0,0
173752,2006,0,0,0,1,0,0
173753,2006,1,0,0,0,0,0
173754,2006,1,0,0,0,0,0
173755,2006,1,0,0,0,0,0
173756,2006,1,0,0,0,0,0
173757,2006,0,0,0,0,0,1
173758,2006,0,0,0,0,0,1
173759,2006,0,0,0,0,0,1
173760,2006,0,0,0,0,0,1
173761,2006,0,0,0,0,0,1
173762,2006,0,0,0,0,0,1
173763,2006,0,0,0,0,0,1
173764,2006,0,0,0,0,0,1
173765,2006,1,0,0,0,0,0
173766,2006,0,0,0,0,0,1
173767,2006,1,0,0,0,0,0
173768,2006,0,0,0,0,0,1
173769,2006,1,0,0,0,0,0
173770,2006,1,0,0,0,0,0
